Label,Value,Date
"Rent",-89.72,"2007-06-23 18:12:29"
"Salary",424.77,"2007-11-15 19:42:08"
"Car Insurance",-181.53,"2018-03-10 16:13:33"
"Utility Bill",-44.68,"1993-08-11 16:40:29"
"Car Insurance",-226.93,"1982-01-26 20:43:06"
"Lottery",612.84,"1983-08-10 15:45:51"
"Salary",441.41,"1972-03-22 01:26:48"
"Groceries",-102.38,"2020-05-29 14:12:47"
"Lottery",369.76,"1991-07-21 23:19:07"
"Groceries",-1.92,"1999-08-06 18:43:53"
"Groceries",-232.56,"1979-11-21 04:07:42"
"Rent",-72.00,"2014-04-11 18:28:33"
"Utility Bill",-145.13,"1985-01-21 03:28:57"
"Car Insurance",-80.40,"1988-12-05 00:09:21"
"Groceries",-40.36,"1993-06-16 06:55:25"
"Utility Bill",-221.21,"1982-10-23 00:35:02"
"Car Insurance",-128.68,"2007-02-26 14:28:02"
"Lottery",962.86,"1974-02-25 11:14:52"
"Salary",198.81,"2013-09-20 22:26:52"
"Rent",-165.14,"1980-05-22 03:00:19"
"Groceries",-61.69,"2015-02-14 21:38:51"
"Rent",-186.96,"2001-09-29 03:48:01"
"Lottery",486.86,"1973-11-06 02:53:29"
"Rent",-162.93,"1991-08-07 13:47:24"
"Utility Bill",-16.02,"1976-09-22 04:45:27"
"Car Insurance",-34.94,"2014-11-13 09:26:27"
"Rent",-38.95,"1975-08-25 00:51:02"
"Lottery",664.51,"2002-09-06 21:03:02"
"Refund",730.66,"1996-05-09 03:53:40"
"Groceries",-97.24,"2001-01-03 21:15:15"
"Car Insurance",-160.49,"2009-11-12 18:06:10"
"Utility Bill",-34.48,"1994-05-25 01:25:44"
"Utility Bill",-240.56,"1995-12-11 15:23:47"
"Car Insurance",-205.06,"1999-03-22 15:35:23"
"Groceries",-94.87,"1988-03-10 18:20:29"
"Utility Bill",-159.30,"1980-06-29 18:40:40"
"Refund",65.79,"2007-10-21 19:32:53"
"Rent",-6.43,"2018-09-06 22:30:52"
"Groceries",-108.63,"2001-05-28 20:30:35"
"Utility Bill",-101.96,"2020-02-22 09:07:42"
"Groceries",-164.22,"1984-01-24 11:42:24"
"Utility Bill",-117.98,"2015-11-27 11:30:53"
"Car Insurance",-3.95,"1996-05-29 03:15:01"
"Groceries",-29.36,"1976-01-12 03:10:06"
"Utility Bill",-166.63,"2000-08-09 01:13:38"
"Salary",396.49,"2016-08-15 04:06:15"
"Utility Bill",-232.43,"2000-07-18 23:15:44"
"Utility Bill",-163.63,"1997-07-30 15:42:11"
"Groceries",-12.97,"2003-10-24 17:44:02"
"Groceries",-129.53,"2009-12-23 03:41:33"
"Groceries",-59.63,"1982-01-06 13:30:59"
"Utility Bill",-14.16,"1972-07-26 16:08:34"
"Rent",-63.14,"1992-04-21 06:24:13"
"Rent",-18.08,"2009-04-07 05:00:29"
"Salary",483.58,"2002-07-02 00:37:21"
"Rent",-151.32,"1973-06-20 23:56:45"
"Salary",344.37,"2015-03-18 14:54:49"
"Utility Bill",-97.80,"1991-10-03 20:09:14"
"Utility Bill",-62.92,"1997-06-27 01:07:22"
"Groceries",-194.97,"2001-04-05 21:25:01"
"Utility Bill",-163.39,"1991-12-25 06:24:09"
"Utility Bill",-35.45,"2003-08-25 17:05:13"
"Refund",448.52,"2014-01-13 13:33:55"
"Utility Bill",-135.63,"1993-05-29 14:01:29"
"Groceries",-226.38,"1983-09-14 15:14:22"
"Utility Bill",-78.20,"2010-08-21 14:01:08"
"Utility Bill",-241.13,"1989-04-19 00:04:34"
"Refund",258.13,"1986-10-08 01:57:15"
"Car Insurance",-240.00,"1977-07-08 04:51:15"
"Refund",897.27,"2005-04-06 17:37:57"
"Car Insurance",-76.45,"1997-10-22 19:41:59"
"Lottery",119.71,"2016-03-06 12:14:27"
"Rent",-221.04,"1995-10-02 18:14:31"
"Car Insurance",-199.36,"1979-09-19 01:46:35"
"Car Insurance",-6.18,"2020-02-02 11:33:50"
"Car Insurance",-218.41,"1977-03-13 20:01:10"
"Groceries",-19.74,"2004-03-27 23:57:12"
"Refund",45.26,"2015-06-22 11:30:55"
"Rent",-185.50,"2011-12-30 14:33:45"
"Car Insurance",-165.46,"1986-09-26 04:35:27"
"Car Insurance",-231.74,"2011-11-10 06:09:44"
"Groceries",-126.07,"2019-12-07 18:26:05"
"Refund",378.71,"2012-10-25 18:10:09"
"Utility Bill",-115.27,"2004-08-10 22:19:06"
"Lottery",155.28,"1989-02-18 22:07:51"
"Refund",521.15,"2003-02-21 23:53:50"
"Groceries",-206.13,"2009-03-20 20:03:02"
"Groceries",-31.52,"2005-08-09 02:27:09"
"Groceries",-20.06,"2020-05-05 05:26:25"
"Utility Bill",-141.94,"1994-04-23 23:52:13"
"Rent",-5.15,"2004-08-15 10:05:55"
"Car Insurance",-245.15,"1976-07-16 06:49:52"
"Rent",-240.53,"2010-07-15 00:17:09"
"Groceries",-202.64,"1998-05-22 06:01:20"
"Lottery",649.03,"2004-02-20 15:25:41"
"Groceries",-209.23,"1985-03-06 22:38:03"
"Rent",-12.61,"2005-01-16 16:23:56"
"Car Insurance",-113.98,"2002-07-19 21:00:51"
"Car Insurance",-66.22,"1976-11-18 19:57:28"
"Utility Bill",-177.26,"2019-06-09 10:14:54"
"Rent",-36.67,"2012-11-25 12:33:49"
"Car Insurance",-50.17,"2005-08-12 17:29:24"
"Rent",-3.09,"1984-05-08 12:02:30"
"Rent",-246.76,"1990-09-24 20:43:17"
"Groceries",-56.92,"1986-12-14 02:51:09"
"Utility Bill",-44.06,"2001-10-04 08:10:24"
"Utility Bill",-167.94,"1978-07-04 06:28:31"
"Rent",-189.24,"1992-06-14 22:42:35"
"Groceries",-182.79,"1981-12-03 20:58:29"
"Groceries",-146.89,"1974-02-01 04:07:23"
"Utility Bill",-212.72,"1989-01-24 09:18:08"
"Car Insurance",-230.65,"1990-08-02 22:26:41"
"Utility Bill",-162.79,"1996-08-28 17:47:03"
"Groceries",-204.72,"1998-07-24 02:03:42"
"Car Insurance",-114.90,"2001-05-22 07:48:31"
"Lottery",509.77,"1971-04-24 16:25:19"
"Refund",464.26,"1995-04-22 15:17:28"
"Lottery",980.89,"2012-10-07 23:42:32"
"Car Insurance",-179.13,"2009-12-16 16:23:40"
"Utility Bill",-96.65,"2006-11-06 13:40:46"
"Groceries",-222.34,"2000-03-05 11:57:50"
"Salary",481.59,"1999-02-25 06:23:19"
"Rent",-67.61,"1996-08-23 17:25:53"
"Utility Bill",-88.80,"1982-09-20 17:40:47"
"Groceries",-191.34,"2000-11-16 00:40:48"
"Salary",358.92,"1995-09-17 19:27:08"
"Utility Bill",-118.76,"2008-06-04 19:39:52"
"Rent",-34.12,"1980-07-09 03:49:38"
"Utility Bill",-159.39,"1986-03-10 21:57:10"
"Car Insurance",-38.85,"1994-12-01 13:10:56"
"Groceries",-166.74,"2010-11-12 03:06:53"
"Refund",282.91,"1991-03-13 11:23:39"
"Utility Bill",-199.85,"1987-05-16 06:28:02"
"Utility Bill",-172.79,"1972-02-11 06:58:43"
"Refund",519.74,"2003-08-17 21:21:07"
"Rent",-170.91,"1997-04-27 10:22:18"
"Utility Bill",-77.59,"1989-09-04 00:31:01"
"Groceries",-66.53,"2002-05-19 08:08:52"
"Utility Bill",-10.36,"1972-11-29 15:49:18"
"Car Insurance",-157.89,"1977-03-13 21:34:36"
"Utility Bill",-145.31,"1973-07-15 02:46:32"
"Car Insurance",-237.91,"1980-02-26 21:49:13"
"Rent",-24.39,"2002-12-28 16:37:55"
"Refund",345.86,"1988-01-07 03:44:54"
"Refund",218.53,"1993-03-13 20:04:15"
"Rent",-76.06,"2008-01-26 10:08:01"
"Lottery",597.99,"1983-08-18 04:37:07"
"Car Insurance",-207.26,"2012-03-01 14:19:58"
"Refund",711.43,"1976-12-27 23:41:23"
"Rent",-34.14,"1991-04-27 18:51:09"
"Rent",-97.10,"1996-08-02 11:27:27"
"Utility Bill",-206.65,"2001-12-15 09:55:32"
"Car Insurance",-184.05,"1995-01-30 01:47:15"
"Groceries",-179.04,"1993-03-16 21:02:23"
"Groceries",-107.72,"1989-01-04 07:19:00"
"Car Insurance",-38.73,"2019-08-27 17:09:24"
"Utility Bill",-4.30,"2002-08-17 01:52:00"
"Refund",844.20,"1976-07-19 08:03:31"
"Groceries",-32.76,"2006-03-26 13:48:38"
"Car Insurance",-147.18,"2009-08-29 05:04:37"
"Lottery",401.30,"2002-01-23 19:21:11"
"Groceries",-183.84,"1974-03-21 14:39:25"
"Rent",-189.56,"2009-11-15 23:27:08"
"Car Insurance",-49.10,"2005-06-15 07:10:35"
"Lottery",681.34,"1983-07-19 12:47:42"
"Groceries",-224.93,"2010-07-13 02:32:24"
"Groceries",-11.03,"2004-09-16 07:32:02"
"Car Insurance",-148.72,"1999-03-13 11:11:34"
"Salary",22.95,"2018-03-03 05:44:19"
"Rent",-3.91,"2004-03-07 21:30:59"
"Groceries",-71.14,"1992-01-01 07:29:40"
"Car Insurance",-121.09,"2015-06-28 00:26:19"
"Car Insurance",-157.18,"1988-11-01 09:55:31"
"Groceries",-97.46,"1997-08-03 05:00:55"
"Utility Bill",-117.61,"1971-02-05 04:45:20"
"Car Insurance",-105.34,"1994-09-28 13:58:10"
"Salary",510.82,"2012-01-13 13:04:39"
"Car Insurance",-240.29,"2017-04-11 18:53:56"
"Rent",-127.12,"1983-05-21 18:16:56"
"Rent",-245.51,"1986-02-27 04:34:40"
"Utility Bill",-47.64,"2017-07-10 06:49:51"
"Rent",-13.76,"2000-08-15 18:07:15"
"Groceries",-9.45,"1983-01-17 19:48:11"
"Salary",939.65,"1989-09-27 01:55:38"
"Utility Bill",-116.91,"1977-05-14 07:46:07"
"Car Insurance",-16.94,"2001-06-08 16:59:23"
"Car Insurance",-220.71,"2011-11-29 19:17:12"
"Lottery",442.02,"1986-10-17 07:42:19"
"Groceries",-84.56,"1973-06-14 19:54:37"
"Refund",687.21,"1998-01-06 11:43:50"
"Car Insurance",-54.51,"1990-07-30 07:07:32"
"Utility Bill",-23.75,"1980-01-08 21:09:24"
"Rent",-100.61,"2017-09-29 11:18:55"
"Car Insurance",-213.78,"1979-11-25 16:03:43"
"Utility Bill",-4.15,"2013-12-18 01:12:09"
"Salary",461.31,"1987-09-16 03:06:52"
"Rent",-137.73,"1981-04-07 18:04:59"
"Groceries",-121.71,"1999-07-16 19:05:00"
"Utility Bill",-151.56,"2008-09-23 04:08:30"
"Car Insurance",-102.49,"1988-02-10 01:49:02"
"Car Insurance",-224.39,"1984-07-13 13:05:08"
"Utility Bill",-193.21,"1971-06-03 20:26:27"
"Rent",-60.71,"1989-12-30 20:44:31"
"Car Insurance",-10.64,"2006-05-29 21:20:33"
"Utility Bill",-210.54,"1999-08-12 23:58:47"
"Utility Bill",-131.95,"2007-12-12 18:29:26"
"Car Insurance",-31.97,"2006-01-10 23:53:40"
"Refund",122.95,"1991-03-30 09:10:47"
"Car Insurance",-218.15,"2012-12-08 22:05:30"
"Utility Bill",-0.65,"2013-02-13 17:19:14"
"Refund",969.90,"1973-06-28 22:48:40"
"Rent",-206.10,"2004-12-23 18:45:53"
"Utility Bill",-69.51,"1976-08-09 08:48:37"
"Groceries",-9.34,"1991-11-14 16:10:04"
"Salary",93.72,"1982-08-23 15:55:20"
"Lottery",657.25,"1993-04-05 07:00:59"
"Utility Bill",-168.99,"1971-11-11 15:46:04"
"Groceries",-69.10,"1979-03-02 05:57:58"
"Utility Bill",-235.09,"1995-05-13 09:42:33"
"Utility Bill",-237.00,"1979-08-29 19:32:24"
"Refund",449.17,"2006-08-08 02:55:12"
"Utility Bill",-128.50,"1982-04-05 12:43:09"
"Utility Bill",-166.62,"2016-01-29 15:42:06"
"Rent",-117.64,"2014-10-04 02:33:29"
"Rent",-244.26,"1981-04-28 13:28:05"
"Groceries",-187.92,"1978-03-25 22:23:43"
"Car Insurance",-201.18,"2013-08-09 07:31:33"
"Utility Bill",-169.42,"1984-08-20 10:56:33"
"Groceries",-96.16,"2016-01-22 11:41:24"
"Utility Bill",-120.57,"2013-08-26 21:26:13"
"Groceries",-198.68,"1989-05-06 13:13:31"
"Car Insurance",-96.27,"1997-05-15 16:17:03"
"Rent",-158.82,"1991-03-12 14:54:28"
"Rent",-151.14,"1972-07-08 06:10:21"
"Salary",671.68,"1992-08-24 21:35:11"
"Rent",-177.28,"2014-02-15 07:52:25"
"Car Insurance",-75.94,"2020-05-22 06:14:00"
"Lottery",916.24,"1976-08-06 21:11:54"
"Salary",536.50,"1972-11-18 04:47:37"
"Rent",-204.26,"2008-03-11 12:18:07"
"Groceries",-4.57,"1973-08-22 17:12:17"
"Groceries",-23.35,"2000-09-27 16:00:21"
"Car Insurance",-69.78,"1981-08-11 21:01:26"
"Rent",-140.15,"1976-11-25 12:23:35"
"Car Insurance",-95.06,"1991-05-12 03:49:55"
"Utility Bill",-87.46,"1976-10-04 04:25:23"
"Refund",604.63,"1982-10-11 21:38:34"
"Rent",-42.09,"1997-02-03 21:21:14"
"Groceries",-94.16,"1992-10-10 13:08:34"
"Salary",21.83,"1972-01-18 20:06:23"
"Rent",-139.69,"1995-06-20 05:47:20"
"Rent",-131.89,"1987-06-07 04:46:50"
"Utility Bill",-170.96,"1971-12-03 06:43:34"
"Rent",-187.59,"2017-07-10 17:25:24"
"Utility Bill",-163.85,"2013-10-27 09:17:51"
"Lottery",783.00,"2012-01-31 12:09:31"
"Car Insurance",-5.26,"2016-09-02 16:23:12"
"Groceries",-214.89,"1983-06-24 03:23:27"
"Car Insurance",-240.36,"1988-06-24 17:25:34"
"Groceries",-234.94,"2014-10-07 15:17:05"
"Refund",827.04,"1985-01-13 11:57:21"
"Rent",-76.47,"1977-07-18 13:40:51"
"Groceries",-23.83,"1986-11-09 08:29:53"
"Groceries",-86.62,"2007-10-31 09:28:59"
"Car Insurance",-53.98,"2000-10-09 12:57:44"
"Lottery",584.10,"1977-02-28 10:35:22"
"Lottery",968.15,"2003-03-12 01:00:10"
"Utility Bill",-150.46,"1984-06-05 20:03:57"
"Car Insurance",-29.69,"2008-04-28 22:08:03"
"Car Insurance",-189.04,"1984-10-04 05:40:25"
"Refund",410.86,"1971-05-19 22:12:04"
"Car Insurance",-195.49,"1986-12-18 05:54:47"
"Rent",-247.97,"2006-10-06 05:39:29"
"Car Insurance",-224.53,"1997-08-11 20:53:40"
"Groceries",-228.87,"2000-09-20 17:42:09"
"Car Insurance",-77.75,"2000-11-14 00:16:58"
"Utility Bill",-31.38,"1971-08-19 04:06:53"
"Lottery",870.81,"1994-07-06 18:07:34"
"Salary",443.01,"1975-08-31 22:37:10"
"Lottery",760.03,"2002-07-31 05:21:18"
"Utility Bill",-30.44,"2003-10-28 04:01:17"
"Refund",15.36,"1997-10-26 07:20:30"
"Utility Bill",-249.83,"1979-10-21 10:31:46"
"Groceries",-170.92,"1971-01-09 01:37:07"
"Car Insurance",-91.67,"1977-10-07 07:10:45"
"Car Insurance",-126.18,"1986-10-27 04:05:04"
"Car Insurance",-162.65,"1988-02-08 00:20:20"
"Car Insurance",-26.72,"1987-02-16 13:46:12"
"Groceries",-117.06,"2000-08-22 19:54:27"
"Rent",-140.85,"2004-10-11 21:23:26"
"Utility Bill",-246.25,"2002-05-07 10:28:21"
"Utility Bill",-34.42,"1980-03-08 02:49:29"
"Groceries",-64.40,"1976-03-16 17:55:38"
"Car Insurance",-67.87,"1997-06-16 14:10:38"
"Groceries",-85.23,"2008-09-30 16:24:42"
"Lottery",265.70,"1978-02-19 16:40:15"
"Car Insurance",-83.59,"2004-12-08 08:27:53"
"Groceries",-232.05,"1980-11-07 15:35:33"
"Groceries",-64.89,"1974-07-30 21:03:49"
"Car Insurance",-147.40,"1993-08-12 19:41:00"
"Car Insurance",-79.12,"2002-03-16 03:08:21"
"Car Insurance",-54.59,"2017-06-22 16:20:18"
"Lottery",882.81,"1972-10-14 10:13:55"
"Groceries",-155.15,"2002-02-22 02:23:01"
"Utility Bill",-240.23,"1992-06-07 09:34:40"
"Rent",-226.88,"1985-08-23 23:18:46"
"Utility Bill",-194.74,"1995-04-16 08:20:34"
"Salary",806.55,"1989-08-25 22:17:25"
"Groceries",-193.30,"1993-12-12 06:48:03"
"Rent",-62.90,"2004-11-02 17:29:44"
"Refund",272.48,"1999-02-18 01:31:35"
"Car Insurance",-48.65,"1980-04-09 08:42:45"
"Utility Bill",-235.02,"2014-11-07 23:23:56"
"Car Insurance",-131.14,"1991-05-31 08:47:57"
"Groceries",-200.76,"1971-03-09 13:11:58"
"Refund",28.51,"2013-06-04 21:37:25"
"Groceries",-245.26,"2008-06-04 01:02:16"
"Rent",-182.37,"1971-03-20 05:00:02"
"Groceries",-93.10,"2017-03-28 12:16:39"
"Utility Bill",-203.50,"1980-01-01 14:04:00"
"Car Insurance",-138.57,"2014-07-01 03:07:49"
"Refund",926.32,"1991-11-09 04:19:26"
"Lottery",42.41,"1999-10-28 09:37:23"
"Refund",539.93,"2017-09-13 16:24:19"
"Rent",-86.52,"2000-10-20 05:12:08"
"Utility Bill",-188.33,"1977-05-20 13:45:33"
"Lottery",892.93,"2003-12-31 06:11:51"
"Utility Bill",-224.63,"1975-05-31 09:51:11"
"Groceries",-74.15,"1979-05-28 21:38:17"
"Car Insurance",-92.60,"2001-02-20 00:55:11"
"Groceries",-116.82,"1981-04-19 02:46:55"
"Rent",-67.98,"1997-11-19 18:01:45"
"Utility Bill",-86.82,"2001-05-01 19:03:00"
"Utility Bill",-121.31,"1996-07-15 13:11:58"
"Car Insurance",-195.58,"2001-12-26 09:55:29"
"Utility Bill",-33.23,"1973-01-05 08:54:39"
"Car Insurance",-179.93,"1983-01-20 20:28:47"
"Rent",-103.24,"2007-01-17 04:26:02"
"Utility Bill",-137.50,"2014-10-30 10:02:22"
"Rent",-23.63,"1986-10-30 04:20:06"
"Salary",354.96,"2019-04-25 14:39:47"
"Car Insurance",-214.31,"1984-02-11 05:28:48"
"Rent",-228.57,"2007-06-14 05:01:41"
"Car Insurance",-201.59,"2017-01-06 05:46:02"
"Rent",-6.28,"2015-03-21 18:59:50"
"Salary",576.42,"1998-04-17 12:31:19"
"Refund",711.97,"2010-03-16 20:10:21"
"Salary",896.93,"1979-01-05 23:39:02"
"Groceries",-148.03,"1979-06-11 08:28:35"
"Rent",-227.22,"1983-07-25 10:15:39"
"Utility Bill",-130.46,"1980-08-11 13:01:28"
"Rent",-79.80,"1975-10-19 23:02:49"
"Car Insurance",-175.90,"2008-02-11 21:32:53"
"Groceries",-25.66,"1989-03-31 11:52:38"
"Rent",-220.93,"1974-10-04 02:15:44"
"Rent",-218.01,"1994-07-25 06:39:27"
"Car Insurance",-100.32,"1992-03-31 19:21:19"
"Car Insurance",-127.95,"2015-03-06 02:22:11"
"Rent",-77.96,"1986-04-05 18:44:46"
"Refund",176.94,"2004-05-11 11:12:41"
"Car Insurance",-31.30,"2008-12-12 07:32:29"
"Car Insurance",-206.68,"1976-05-25 06:24:25"
"Rent",-40.67,"2010-05-17 16:03:59"
"Salary",393.61,"1981-08-05 17:27:28"
"Groceries",-224.39,"1998-01-22 18:35:31"
"Groceries",-168.53,"1992-12-01 08:15:02"
"Utility Bill",-100.58,"1989-09-20 17:14:26"
"Salary",36.32,"1982-08-16 04:19:20"
"Utility Bill",-37.75,"2003-01-10 14:13:55"
"Car Insurance",-88.45,"2007-07-07 04:15:49"
"Utility Bill",-51.73,"1972-07-18 11:13:15"
"Utility Bill",-107.20,"2004-08-21 13:52:43"
"Rent",-24.85,"1988-08-25 09:00:03"
"Refund",837.06,"1973-02-17 19:21:38"
"Car Insurance",-249.99,"1985-04-10 20:33:31"
"Groceries",-72.17,"2002-12-10 07:21:32"
"Utility Bill",-81.42,"2014-07-07 10:28:03"
"Utility Bill",-165.36,"1981-08-18 07:56:03"
"Utility Bill",-0.53,"2003-08-22 12:58:24"
"Refund",133.30,"1995-09-17 19:07:06"
"Lottery",853.23,"1994-07-25 02:13:17"
"Car Insurance",-46.16,"1996-01-11 15:29:36"
"Car Insurance",-80.72,"2019-12-22 07:07:30"
"Car Insurance",-48.66,"1989-05-03 05:08:39"
"Groceries",-193.66,"1982-12-15 21:36:57"
"Lottery",806.00,"1989-01-26 22:53:04"
"Rent",-20.09,"2008-10-09 04:04:53"
"Groceries",-94.32,"1980-03-02 05:31:40"
"Lottery",47.14,"1987-05-05 17:42:12"
"Utility Bill",-241.99,"1995-03-21 20:14:16"
"Groceries",-247.79,"2012-05-03 00:08:10"
"Salary",622.15,"1995-04-30 03:55:04"
"Car Insurance",-191.86,"2005-07-25 18:21:47"
"Salary",354.27,"2013-08-05 17:49:00"
"Car Insurance",-159.64,"1992-12-01 22:20:08"
"Car Insurance",-231.16,"1983-04-29 03:15:34"
"Utility Bill",-41.86,"1974-10-15 15:44:36"
"Utility Bill",-215.46,"2020-01-12 19:49:30"
"Car Insurance",-196.23,"1999-06-25 07:27:14"
"Car Insurance",-16.52,"2006-09-18 23:21:29"
"Groceries",-100.75,"1987-08-07 19:23:33"
"Utility Bill",-205.69,"1982-09-12 09:29:29"
"Car Insurance",-186.90,"1999-03-29 13:52:53"
"Groceries",-133.31,"1993-09-22 22:18:30"
"Rent",-142.87,"1980-01-31 09:16:11"
"Car Insurance",-81.57,"1997-08-06 02:50:51"
"Refund",433.10,"1986-07-15 09:47:56"
"Car Insurance",-132.50,"2019-05-24 00:39:19"
"Rent",-147.68,"1978-12-18 21:52:39"
"Utility Bill",-101.83,"1973-03-01 02:10:18"
"Car Insurance",-74.20,"1983-10-10 17:39:09"
"Rent",-27.21,"1978-03-18 12:21:27"
"Car Insurance",-124.08,"1974-12-19 20:23:37"
"Car Insurance",-55.80,"1987-09-16 13:33:08"
"Car Insurance",-245.41,"2010-09-02 16:58:27"
"Salary",995.52,"2002-11-30 15:47:14"
"Groceries",-85.05,"1996-06-29 10:54:30"
"Utility Bill",-35.18,"2005-07-16 00:25:00"
"Car Insurance",-115.06,"1981-03-29 15:00:53"
"Rent",-126.89,"1970-02-06 12:45:12"
"Rent",-127.37,"2016-05-30 11:09:26"
"Utility Bill",-199.29,"1994-01-06 07:06:32"
"Rent",-149.36,"1975-03-05 16:35:27"
"Rent",-191.00,"1982-06-11 21:43:06"
"Salary",640.23,"2019-06-29 18:12:20"
"Salary",45.05,"1971-12-26 01:16:50"
"Utility Bill",-221.71,"2012-11-17 18:31:57"
"Rent",-185.21,"1989-04-14 18:14:54"
"Salary",494.68,"1974-06-01 11:35:27"
"Refund",813.45,"1994-01-04 10:48:18"
"Rent",-165.39,"2013-04-16 10:57:18"
"Refund",111.51,"2010-07-20 09:09:00"
"Lottery",577.28,"2000-09-07 05:39:43"
"Rent",-28.07,"2007-06-06 00:21:10"
"Groceries",-244.46,"2008-10-31 17:50:46"
"Salary",475.90,"1994-01-16 02:00:20"
"Utility Bill",-44.17,"2009-09-14 22:39:48"
"Utility Bill",-40.34,"2006-09-09 21:55:33"
"Car Insurance",-68.16,"1970-02-15 15:41:46"
"Car Insurance",-16.26,"2009-08-20 04:38:14"
"Utility Bill",-96.04,"1972-04-10 15:14:33"
"Utility Bill",-35.99,"2004-09-20 14:47:13"
"Refund",46.24,"1973-07-20 06:12:42"
"Groceries",-218.98,"1983-06-02 18:39:45"
"Utility Bill",-42.00,"2017-03-05 05:54:31"
"Rent",-24.92,"1974-06-12 23:09:20"
"Rent",-205.57,"2010-05-31 13:07:09"
"Utility Bill",-53.33,"1980-08-20 14:57:12"
"Groceries",-61.36,"2012-03-22 04:05:56"
"Utility Bill",-124.54,"1971-01-29 04:15:16"
"Groceries",-50.27,"2004-12-31 22:04:24"
"Rent",-181.32,"1985-10-12 11:56:40"
"Car Insurance",-21.35,"1977-05-10 16:16:02"
"Utility Bill",-142.24,"1984-05-21 16:59:00"
"Rent",-187.90,"1980-09-18 04:43:16"
"Car Insurance",-138.46,"2016-04-23 15:42:32"
"Utility Bill",-47.89,"2017-02-23 17:51:18"
"Utility Bill",-163.13,"1998-09-22 10:30:27"
"Refund",490.78,"1977-03-04 02:49:42"
"Car Insurance",-208.45,"2003-02-26 16:27:25"
"Rent",-192.01,"1985-02-21 00:09:58"
"Rent",-0.12,"1981-08-08 04:15:18"
"Refund",234.99,"2005-09-17 11:38:22"
"Rent",-65.61,"2014-05-20 17:19:25"
"Utility Bill",-246.53,"2019-02-05 22:44:19"
"Utility Bill",-195.76,"1993-07-02 15:08:35"
"Salary",124.70,"2008-01-06 03:51:49"
"Utility Bill",-84.92,"1974-01-17 13:24:47"
"Car Insurance",-144.00,"1976-10-27 11:19:24"
"Rent",-92.57,"2008-05-23 03:34:01"
"Groceries",-77.25,"2008-07-12 06:34:15"
"Rent",-248.66,"1985-07-30 20:31:19"
"Utility Bill",-48.24,"2009-07-30 13:12:16"
"Groceries",-21.24,"1999-04-24 13:48:54"
"Lottery",386.81,"2002-03-30 11:41:33"
"Car Insurance",-90.77,"2017-09-01 05:27:31"
"Groceries",-11.17,"2019-01-08 03:53:54"
"Lottery",51.04,"1986-01-13 05:16:27"
"Rent",-128.23,"2005-09-28 02:54:07"
"Salary",182.36,"2005-12-07 01:16:28"
"Car Insurance",-245.81,"2009-11-28 14:16:37"
"Groceries",-132.25,"1990-11-16 16:41:52"
"Car Insurance",-100.58,"2009-03-11 08:07:23"
"Groceries",-198.35,"1987-03-13 18:56:18"
"Rent",-25.92,"1984-11-18 12:21:35"
"Salary",288.53,"1982-08-15 15:07:36"
"Utility Bill",-44.55,"1990-01-24 15:07:32"
"Refund",366.02,"1985-10-26 12:44:00"
"Rent",-234.41,"2008-05-26 16:37:50"
"Utility Bill",-7.78,"2015-10-04 01:52:25"
"Rent",-68.64,"1970-08-11 20:01:00"
"Salary",158.89,"2004-09-07 22:54:04"
"Salary",439.74,"1972-01-22 15:38:16"
"Car Insurance",-95.70,"1975-07-28 04:38:15"
"Rent",-224.57,"2003-06-23 03:03:29"
"Rent",-198.75,"2005-06-11 15:03:34"
"Refund",902.30,"1997-06-01 13:39:26"
"Car Insurance",-114.43,"2006-06-01 13:02:19"
"Refund",808.92,"1992-10-06 12:37:39"
"Utility Bill",-9.75,"2000-07-09 00:42:33"
"Utility Bill",-236.16,"1974-03-12 23:20:57"
"Lottery",638.89,"1990-07-17 02:35:25"
"Rent",-181.50,"2017-03-17 23:32:25"
"Refund",299.55,"2016-12-11 20:51:41"
"Groceries",-8.33,"1991-05-07 14:32:06"
"Groceries",-94.29,"1978-04-08 03:21:35"
"Car Insurance",-2.78,"1990-06-13 20:23:13"
"Rent",-214.20,"2012-01-26 03:09:34"
"Refund",348.76,"2013-02-26 07:11:46"
"Groceries",-29.59,"1985-01-25 11:59:24"
"Groceries",-28.35,"1977-09-06 20:16:37"
"Salary",505.69,"1989-12-31 17:25:17"
"Car Insurance",-139.58,"2000-11-08 19:22:12"
"Rent",-116.34,"1976-07-29 12:17:51"
"Rent",-235.86,"1980-06-20 03:32:23"
"Groceries",-192.40,"2012-12-27 12:01:32"
"Utility Bill",-126.93,"1995-02-23 10:19:00"
"Salary",221.40,"2009-02-18 06:58:33"
"Car Insurance",-171.26,"2003-10-07 09:06:13"
"Car Insurance",-107.14,"1981-12-13 04:34:39"
"Salary",146.49,"1985-05-12 18:09:36"
"Rent",-247.22,"2012-11-18 07:05:07"
"Rent",-223.62,"1989-03-24 08:04:12"
"Rent",-136.35,"1976-06-03 03:05:39"
"Lottery",131.92,"2007-08-14 20:34:53"
"Lottery",437.79,"1981-04-08 12:42:10"
"Lottery",914.63,"1987-05-23 01:19:01"
"Groceries",-222.44,"2019-07-13 08:31:24"
"Salary",315.34,"2002-02-07 05:23:37"
"Utility Bill",-75.46,"2004-05-20 20:45:51"
"Car Insurance",-213.50,"2008-06-25 15:14:57"
"Rent",-167.43,"1976-02-28 00:35:46"
